#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPI3	PPC4	3702.Q9S726	3702.Q8GVE8	0	0	0	0	0	0	0	0.556	0.556
RPI3	F10M23.250	3702.Q9S726	3702.Q8H107	0.044	0	0	0	0	0	0.106	0.376	0.420
RPI3	MKD15.11	3702.Q9S726	3702.Q8LAD2	0.044	0	0	0	0.051	0	0	0.577	0.583
RPI3	OVA7	3702.Q9S726	3702.Q8RWT8	0.099	0	0	0	0.073	0	0	0.427	0.479
RPI3	TKL-1	3702.Q9S726	3702.Q8RWV0	0.107	0	0	0	0.110	0.072	0.939	0.678	0.983
RPI3	BPG2	3702.Q9S726	3702.Q8W4I6	0	0	0	0	0.143	0	0	0.579	0.623
RPI3	FBA2	3702.Q9S726	3702.Q944G9	0	0	0	0	0.122	0	0	0.427	0.475
RPI3	GLYK	3702.Q9S726	3702.Q944I4	0	0	0	0	0.046	0	0.582	0.157	0.634
RPI3	ACO2-2	3702.Q9S726	3702.Q94A28	0	0	0	0	0	0	0	0.437	0.437
RPI3	AO	3702.Q9S726	3702.Q94AY1	0	0	0	0	0	0	0	0.651	0.651
RPI3	F28J7.18	3702.Q9S726	3702.Q94K13	0.107	0	0	0	0.125	0.078	0.939	0.798	0.989
RPI3	ACLB-1	3702.Q9S726	3702.Q9C522	0	0	0	0	0.043	0	0	0.429	0.430
RPI3	PDH-E1_BETA	3702.Q9S726	3702.Q9C6Z3	0	0	0	0	0	0	0.405	0.123	0.455
RPI3	F9N12.9	3702.Q9S726	3702.Q9C8T3	0.107	0	0	0	0.125	0.078	0.939	0.798	0.989
RPI3	ACLB-2	3702.Q9S726	3702.Q9FGX1	0	0	0	0	0	0	0	0.425	0.425
RPI3	MPA24.10	3702.Q9S726	3702.Q9FLH2	0	0	0	0	0	0	0	0.478	0.478
RPI3	MCO15.2	3702.Q9S726	3702.Q9FLQ4	0.044	0	0	0	0	0	0.106	0.533	0.566
RPI3	PGK1	3702.Q9S726	3702.Q9LD57	0.107	0	0	0	0.213	0	0	0.313	0.476
RPI3	DIN4	3702.Q9S726	3702.Q9LDY2	0	0	0	0	0	0	0.405	0.123	0.455
RPI3	F24J8.4	3702.Q9S726	3702.Q9LPL5	0	0	0	0	0	0	0.515	0.208	0.599
RPI3	Q9LW19_ARATH	3702.Q9S726	3702.Q9LW19	0	0	0	0	0	0	0.405	0.123	0.455
RPI3	LPD2-2	3702.Q9S726	3702.Q9M5K2	0.107	0	0	0	0.064	0.044	0	0.364	0.423
RPI3	LPD1-2	3702.Q9S726	3702.Q9M5K3	0.107	0	0	0	0.133	0.044	0	0.354	0.458
RPI3	CYFBP	3702.Q9S726	3702.Q9MA79	0.087	0	0	0	0.115	0	0	0.500	0.561
RPI3	GGAT2	3702.Q9S726	3702.Q9S7E9	0	0	0	0	0.075	0	0	0.413	0.434
RPI3	ACLA-1	3702.Q9S726	3702.Q9SGY2	0	0	0	0	0	0	0	0.454	0.454
RPI3	BCDH_BETA1	3702.Q9S726	3702.Q9SAV3	0	0	0	0	0	0	0.405	0.123	0.455
RPI3	SDH1-2	3702.Q9S726	3702.Q9ZPX5	0	0	0	0	0	0	0	0.549	0.549
RPI3	PGK3	3702.Q9S726	3702.Q9SAJ4	0.107	0	0	0	0.067	0	0	0.551	0.593
RPI3	TIM	3702.Q9S726	3702.Q9SKP6	0.107	0	0	0	0.103	0	0	0.613	0.663
RPI3	petC	3702.Q9S726	3702.Q9ZR03	0	0	0	0	0.106	0	0	0.644	0.668
RPI3	RPE	3702.Q9S726	3702.Q9SAU2	0.107	0	0	0	0.183	0.078	0.939	0.855	0.993
RPI4	MEE6.17	3702.Q9FI13	3702.A4FVS2	0	0	0	0	0	0	0.405	0.123	0.455
RPI4	LPD1	3702.Q9FI13	3702.A8MS68	0.107	0	0	0	0.064	0.044	0	0.364	0.423
RPI4	T10O22.24	3702.Q9FI13	3702.F4IAP5	0.115	0	0	0	0	0	0	0.418	0.462
RPI4	T18C6.2	3702.Q9FI13	3702.F4IMB5	0	0	0	0	0	0	0	0.448	0.448
RPI4	TKL-2	3702.Q9FI13	3702.F4IW47	0.107	0	0	0	0	0.072	0.939	0.568	0.975
RPI4	F4IWV2_ARATH	3702.Q9FI13	3702.F4IWV2	0	0	0	0	0	0	0	0.497	0.497
RPI4	LPD2	3702.Q9FI13	3702.F4JLP5	0.107	0	0	0	0.093	0.044	0	0.386	0.461
RPI4	KPR	3702.Q9FI13	3702.F4KIN4	0	0	0	0	0	0	0.515	0.237	0.614
RPI4	rbcL	3702.Q9FI13	3702.O03042	0	0	0	0	0.067	0	0	0.444	0.459
RPI4	ACLA-2	3702.Q9FI13	3702.O22718	0	0	0	0	0	0	0	0.472	0.472
RPI4	F4P9.26	3702.Q9FI13	3702.O22799	0	0	0	0	0	0	0.405	0.123	0.455
RPI4	E1-BETA-2	3702.Q9FI13	3702.O64688	0	0	0	0	0	0	0.405	0.123	0.455
RPI4	ACLA-3	3702.Q9FI13	3702.O80526	0	0	0	0	0	0	0	0.472	0.472
RPI4	SDH1-1	3702.Q9FI13	3702.O82663	0	0	0	0	0	0	0	0.455	0.455
RPI4	RBCS-1A	3702.Q9FI13	3702.P10795	0	0	0	0	0.099	0	0	0.373	0.411
RPI4	PRK	3702.Q9FI13	3702.P25697	0	0	0	0	0.122	0	0.934	0.361	0.960
RPI4	CFBP1	3702.Q9FI13	3702.P25851	0.087	0	0	0	0.180	0	0	0.346	0.468
RPI4	GAPA1	3702.Q9FI13	3702.P25856	0	0	0	0	0.106	0	0	0.386	0.427
RPI4	GAPB	3702.Q9FI13	3702.P25857	0	0	0	0	0.150	0	0	0.331	0.407
RPI4	GAPC1	3702.Q9FI13	3702.P25858	0	0	0	0	0	0	0	0.418	0.418
RPI4	SBPASE	3702.Q9FI13	3702.P46283	0.087	0	0	0	0.196	0	0	0.473	0.580
RPI4	CTIMC	3702.Q9FI13	3702.P48491	0.107	0	0	0	0	0	0	0.634	0.659
RPI4	F14G9.19	3702.Q9FI13	3702.P50318	0.107	0	0	0	0.096	0	0	0.427	0.497
RPI4	P5CSA	3702.Q9FI13	3702.P54887	0.123	0	0	0	0.155	0	0	0.495	0.593
RPI4	P5CSB	3702.Q9FI13	3702.P54888	0.123	0	0	0	0.155	0	0	0.495	0.593
RPI4	F8L15_30	3702.Q9FI13	3702.P68209	0.044	0	0	0	0.051	0	0	0.521	0.527
RPI4	ATPC1	3702.Q9FI13	3702.Q01908	0	0	0	0	0.106	0.420	0	0.079	0.480
RPI4	PDH2	3702.Q9FI13	3702.Q38799	0	0	0	0	0.046	0	0.405	0.123	0.458
RPI4	ACO1	3702.Q9FI13	3702.Q42560	0	0	0	0	0	0	0	0.401	0.401
RPI4	PPC2	3702.Q9FI13	3702.Q5GM68	0	0	0	0	0.087	0	0	0.379	0.409
RPI4	T5E8_100	3702.Q9FI13	3702.Q84JL2	0	0	0	0	0	0	0.515	0.208	0.599
RPI4	PPC3	3702.Q9FI13	3702.Q84VW9	0	0	0	0	0	0	0	0.435	0.435
RPI4	F10M23.250	3702.Q9FI13	3702.Q8H107	0.044	0	0	0	0	0	0.106	0.382	0.425
RPI4	MKD15.11	3702.Q9FI13	3702.Q8LAD2	0.044	0	0	0	0.051	0	0	0.605	0.610
RPI4	OVA7	3702.Q9FI13	3702.Q8RWT8	0.099	0	0	0	0.069	0	0	0.415	0.466
RPI4	TKL-1	3702.Q9FI13	3702.Q8RWV0	0.107	0	0	0	0.060	0.072	0.939	0.548	0.974
RPI4	FBA2	3702.Q9FI13	3702.Q944G9	0	0	0	0	0.105	0	0	0.425	0.463
RPI4	GLYK	3702.Q9FI13	3702.Q944I4	0	0	0	0	0.051	0	0.582	0.157	0.636
RPI4	ACO2-2	3702.Q9FI13	3702.Q94A28	0	0	0	0	0	0	0	0.444	0.444
RPI4	AO	3702.Q9FI13	3702.Q94AY1	0	0	0	0	0	0	0	0.655	0.655
RPI4	F28J7.18	3702.Q9FI13	3702.Q94K13	0.107	0	0	0	0.125	0.078	0.939	0.728	0.986
RPI4	ACLB-1	3702.Q9FI13	3702.Q9C522	0	0	0	0	0	0	0	0.436	0.436
RPI4	PDH-E1_BETA	3702.Q9FI13	3702.Q9C6Z3	0	0	0	0	0	0	0.405	0.123	0.455
RPI4	F9N12.9	3702.Q9FI13	3702.Q9C8T3	0.107	0	0	0	0.125	0.078	0.939	0.728	0.986
RPI4	ACLB-2	3702.Q9FI13	3702.Q9FGX1	0	0	0	0	0	0	0	0.429	0.429
RPI4	GGAT1	3702.Q9FI13	3702.Q9LR30	0	0	0	0	0.098	0	0	0.363	0.401
RPI4	PGK1	3702.Q9FI13	3702.Q9LD57	0.107	0	0	0	0.124	0	0	0.315	0.418
RPI4	LPD2-2	3702.Q9FI13	3702.Q9M5K2	0.107	0	0	0	0.064	0.044	0	0.385	0.443
RPI4	LPD1-2	3702.Q9FI13	3702.Q9M5K3	0.107	0	0	0	0.099	0.044	0	0.362	0.444
RPI4	DIN4	3702.Q9FI13	3702.Q9LDY2	0	0	0	0	0	0	0.405	0.123	0.455
RPI4	Q9LW19_ARATH	3702.Q9FI13	3702.Q9LW19	0	0	0	0	0	0	0.405	0.123	0.455
RPI4	BCDH_BETA1	3702.Q9FI13	3702.Q9SAV3	0	0	0	0	0	0	0.405	0.123	0.455
RPI4	GGAT2	3702.Q9FI13	3702.Q9S7E9	0	0	0	0	0.075	0	0	0.438	0.458
RPI4	ACLA-1	3702.Q9FI13	3702.Q9SGY2	0	0	0	0	0	0	0	0.464	0.464
RPI4	CYFBP	3702.Q9FI13	3702.Q9MA79	0.087	0	0	0	0.131	0	0	0.407	0.488
RPI4	MPA24.10	3702.Q9FI13	3702.Q9FLH2	0	0	0	0	0	0	0	0.497	0.497
RPI4	PGK3	3702.Q9FI13	3702.Q9SAJ4	0.107	0	0	0	0.067	0	0	0.472	0.521
RPI4	SDH1-2	3702.Q9FI13	3702.Q9ZPX5	0	0	0	0	0	0	0	0.551	0.551
RPI4	MCO15.2	3702.Q9FI13	3702.Q9FLQ4	0.044	0	0	0	0	0	0.106	0.536	0.569
RPI4	F24J8.4	3702.Q9FI13	3702.Q9LPL5	0	0	0	0	0	0	0.515	0.208	0.599
RPI4	petC	3702.Q9FI13	3702.Q9ZR03	0	0	0	0	0.114	0	0	0.617	0.646
RPI4	TIM	3702.Q9FI13	3702.Q9SKP6	0.107	0	0	0	0.079	0	0	0.624	0.664
RPI4	RPE	3702.Q9FI13	3702.Q9SAU2	0.107	0	0	0	0.187	0.078	0.939	0.747	0.987
RPL11	rps7	3702.Q9MAP3	3702.A0A2P2CLF5	0.106	0	0	0	0.518	0.621	0	0.531	0.913
RPL11	atp1	3702.Q9MAP3	3702.A0A2P2CLF9	0	0	0	0	0.467	0	0	0.167	0.537
RPL11	rpl2	3702.Q9MAP3	3702.A0A2P2CLG6	0.097	0	0	0	0.476	0.647	0.109	0.254	0.868
RPL11	rps12	3702.Q9MAP3	3702.A0A2P2CLH1	0.102	0	0	0	0.502	0.669	0	0.283	0.879
RPL11	T10O22.24	3702.Q9MAP3	3702.F4IAP5	0.077	0	0	0	0.068	0.574	0	0.081	0.618
RPL11	T18C6.2	3702.Q9MAP3	3702.F4IMB5	0	0	0	0	0.467	0	0	0.167	0.537
RPL11	rbcL	3702.Q9MAP3	3702.O03042	0	0	0	0	0.081	0	0	0.596	0.613
RPL11	PORC	3702.Q9MAP3	3702.O48741	0	0	0	0	0.330	0	0	0.255	0.479
RPL11	CPN20	3702.Q9MAP3	3702.O65282	0	0	0	0	0.389	0	0	0.097	0.425
RPL11	M3E9.180	3702.Q9MAP3	3702.O65595	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	CPN10-2	3702.Q9MAP3	3702.O80504	0	0	0	0	0.393	0	0	0.229	0.512
RPL11	F2P3.7	3702.Q9MAP3	3702.O82499	0.109	0	0	0	0.631	0	0.455	0.091	0.815
RPL11	TUFA	3702.Q9MAP3	3702.P17745	0.113	0	0	0	0.719	0.695	0.098	0.352	0.947
RPL11	atpB	3702.Q9MAP3	3702.P19366	0	0	0	0	0.379	0	0	0.427	0.629
RPL11	CPN60B1	3702.Q9MAP3	3702.P21240	0	0	0	0	0.343	0.065	0	0.121	0.413
RPL11	ACP2	3702.Q9MAP3	3702.P25701	0	0	0	0	0.271	0.526	0	0.093	0.659
RPL11	GAPB	3702.Q9MAP3	3702.P25857	0.051	0	0	0	0.378	0	0	0.084	0.412
RPL11	NRPB2	3702.Q9MAP3	3702.P38420	0.097	0	0	0	0.476	0.446	0	0.156	0.749
RPL11	RPS19	3702.Q9MAP3	3702.P39697	0	0	0	0	0.163	0.624	0	0.233	0.737
RPL11	SBPASE	3702.Q9MAP3	3702.P46283	0	0	0	0	0.310	0	0	0.184	0.412
RPL11	RPL8A	3702.Q9MAP3	3702.P46286	0.097	0	0	0	0.493	0.473	0.109	0.265	0.813
RPL11	rpoB	3702.Q9MAP3	3702.P50546	0.097	0	0	0	0.489	0.446	0	0.365	0.816
RPL11	atpA	3702.Q9MAP3	3702.P56757	0	0	0	0	0.467	0	0	0.167	0.537
RPL11	atpF	3702.Q9MAP3	3702.P56759	0	0	0	0	0.719	0	0	0.287	0.791
RPL11	psbD	3702.Q9MAP3	3702.P56761	0	0	0	0	0	0	0	0.456	0.456
RPL11	rpoA	3702.Q9MAP3	3702.P56762	0.084	0	0	0	0.466	0.752	0	0.435	0.922
RPL11	rpoC1	3702.Q9MAP3	3702.P56763	0.097	0	0	0	0.476	0.446	0	0.211	0.765
RPL11	rpoC2	3702.Q9MAP3	3702.P56764	0.097	0	0	0	0.476	0.446	0	0.156	0.749
RPL11	psbH	3702.Q9MAP3	3702.P56780	0	0	0	0	0.061	0	0	0.391	0.403
RPL11	rpl2-A	3702.Q9MAP3	3702.P56791	0.097	0	0	0	0.476	0.647	0.109	0.319	0.880
RPL11	rpl14	3702.Q9MAP3	3702.P56792	0.098	0	0	0	0.488	0.623	0.170	0.605	0.932
RPL11	rpl16	3702.Q9MAP3	3702.P56793	0.086	0	0	0	0.463	0.681	0.096	0.449	0.907
RPL11	rpl20	3702.Q9MAP3	3702.P56794	0	0	0	0	0.659	0.811	0	0.466	0.962
RPL11	rpl22	3702.Q9MAP3	3702.P56795	0.106	0	0	0	0.518	0.720	0.198	0.466	0.938
RPL11	rpl33	3702.Q9MAP3	3702.P56796	0	0	0	0	0.054	0.623	0	0.548	0.825
RPL11	rps2	3702.Q9MAP3	3702.P56797	0	0	0	0	0.555	0.810	0	0.236	0.929
RPL11	rps8	3702.Q9MAP3	3702.P56801	0.097	0	0	0	0.476	0.623	0	0.543	0.907
RPL11	rps11	3702.Q9MAP3	3702.P56802	0.084	0	0	0	0.464	0.752	0	0.204	0.890
RPL11	rps14	3702.Q9MAP3	3702.P56804	0.109	0	0	0	0.590	0.827	0	0.510	0.964
RPL11	rps15	3702.Q9MAP3	3702.P56805	0.098	0	0	0	0.488	0.688	0	0.283	0.882
RPL11	rps16	3702.Q9MAP3	3702.P56806	0	0	0	0	0.590	0.757	0	0.544	0.950
RPL11	rps18	3702.Q9MAP3	3702.P56807	0	0	0	0	0.222	0.802	0	0.448	0.907
RPL11	rps19	3702.Q9MAP3	3702.P56808	0	0	0	0	0.137	0.624	0	0.232	0.729
RPL11	rps7-A	3702.Q9MAP3	3702.P61841	0.106	0	0	0	0.518	0.623	0	0.529	0.913
RPL11	rpl23-A	3702.Q9MAP3	3702.P61845	0	0	0	0	0.050	0	0	0.597	0.600
RPL11	rpl32	3702.Q9MAP3	3702.P61847	0	0	0	0	0.056	0.623	0	0.372	0.756
RPL11	rpl36	3702.Q9MAP3	3702.P62117	0.108	0	0	0	0.660	0.827	0	0.565	0.974
RPL11	rps12-A	3702.Q9MAP3	3702.P62126	0.102	0	0	0	0.502	0.669	0	0.281	0.879
RPL11	psbA	3702.Q9MAP3	3702.P83755	0	0	0	0	0.081	0	0	0.531	0.551
RPL11	RPS12	3702.Q9MAP3	3702.P92532	0.102	0	0	0	0.502	0.669	0	0.284	0.879
RPL11	ATPA	3702.Q9MAP3	3702.P92549	0	0	0	0	0.467	0	0	0.167	0.537
RPL11	RPS7	3702.Q9MAP3	3702.P92557	0.106	0	0	0	0.518	0.621	0	0.546	0.915
RPL11	rps5	3702.Q9MAP3	3702.P93014	0.098	0	0	0	0.629	0.623	0	0.209	0.887
RPL11	RPL2	3702.Q9MAP3	3702.P93311	0.097	0	0	0	0.476	0.647	0.109	0.254	0.868
RPL11	ATPC1	3702.Q9MAP3	3702.Q01908	0	0	0	0	0.613	0	0	0.113	0.642
RPL11	CP31A	3702.Q9MAP3	3702.Q04836	0	0	0	0	0.346	0.199	0	0	0.453
RPL11	FTSH1	3702.Q9MAP3	3702.Q39102	0	0	0	0	0.123	0.254	0	0.360	0.544
RPL11	PSBT	3702.Q9MAP3	3702.Q39195	0	0	0	0	0.251	0	0	0.337	0.482
RPL11	GSA2	3702.Q9MAP3	3702.Q42522	0	0	0	0	0.450	0	0	0	0.450
RPL11	PTAC14	3702.Q9MAP3	3702.Q84JF5	0	0	0	0	0.177	0.050	0	0.320	0.421
RPL11	MENB	3702.Q9MAP3	3702.Q8GYN9	0	0	0	0	0.177	0.329	0	0.063	0.437
RPL11	RH3	3702.Q9MAP3	3702.Q8L7S8	0	0	0	0	0.218	0.268	0	0.121	0.453
RPL11	CURT1B	3702.Q9MAP3	3702.Q8LCA1	0	0	0	0	0.445	0	0	0	0.445
RPL11	BPG2	3702.Q9MAP3	3702.Q8W4I6	0.043	0	0	0	0.137	0.414	0	0.498	0.724
RPL11	RPS1	3702.Q9MAP3	3702.Q93VC7	0	0	0	0	0.664	0.339	0	0.849	0.963
RPL11	PKP3	3702.Q9MAP3	3702.Q93Z53	0	0	0	0	0.275	0.363	0	0	0.518
RPL11	Q94KE3_ARATH	3702.Q9MAP3	3702.Q94KE3	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	RPL16	3702.Q9MAP3	3702.Q95747	0.086	0	0	0	0.463	0.681	0.096	0.449	0.907
RPL11	ATPC	3702.Q9MAP3	3702.Q96250	0	0	0	0	0.473	0	0	0.113	0.512
RPL11	BAS1	3702.Q9MAP3	3702.Q96291	0	0	0	0	0.438	0.292	0	0.292	0.693
RPL11	RPS20	3702.Q9MAP3	3702.Q9ASV6	0	0	0	0	0.405	0.623	0	0.720	0.931
RPL11	2-Cys_Prx_B	3702.Q9MAP3	3702.Q9C5R8	0	0	0	0	0.392	0	0	0.075	0.413
RPL11	MBK5.16	3702.Q9MAP3	3702.Q9FFP6	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	FTSH5	3702.Q9MAP3	3702.Q9FH02	0	0	0	0	0.130	0.254	0	0.260	0.477
RPL11	PKP2	3702.Q9MAP3	3702.Q9FLW9	0	0	0	0	0.297	0.363	0	0	0.533
RPL11	MCD7.8	3702.Q9MAP3	3702.Q9FM97	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	TIC40	3702.Q9MAP3	3702.Q9FMD5	0	0	0	0	0.142	0	0	0.340	0.409
RPL11	MAH20.13	3702.Q9MAP3	3702.Q9FNN1	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	GATB	3702.Q9MAP3	3702.Q9FV81	0.121	0	0	0	0.370	0	0	0.115	0.467
RPL11	PGK1	3702.Q9MAP3	3702.Q9LD57	0.091	0	0	0	0.335	0.052	0	0.210	0.487
RPL11	SIGF	3702.Q9MAP3	3702.Q9LD95	0	0	0	0	0.239	0.511	0	0.442	0.774
RPL11	PKP1	3702.Q9MAP3	3702.Q9LIK0	0	0	0	0	0.301	0.363	0	0	0.535
RPL11	Q9LU95_ARATH	3702.Q9MAP3	3702.Q9LU95	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	CSP41A	3702.Q9MAP3	3702.Q9LYA9	0	0	0	0	0.308	0	0	0.277	0.478
RPL11	F1I16_220	3702.Q9MAP3	3702.Q9M044	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	PKP4	3702.Q9MAP3	3702.Q9M3B6	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	PDE338	3702.Q9MAP3	3702.Q9M9H4	0	0	0	0	0.617	0.339	0	0.209	0.782
RPL11	CSP41B	3702.Q9MAP3	3702.Q9SA52	0	0	0	0	0.213	0	0	0.290	0.417
RPL11	PSBQ1	3702.Q9MAP3	3702.Q9XFT3	0	0	0	0	0.370	0.053	0	0.110	0.422
RPL11	PSAD2	3702.Q9MAP3	3702.Q9SA56	0	0	0	0	0.198	0	0	0.310	0.423
RPL11	BSD2	3702.Q9MAP3	3702.Q9SN73	0	0	0	0	0.326	0.254	0	0	0.476
RPL11	T11I18.16	3702.Q9MAP3	3702.Q9SQQ7	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	F1O11.21	3702.Q9MAP3	3702.Q9SJQ0	0	0	0	0	0.273	0.363	0	0	0.517
RPL11	HSP70-6	3702.Q9MAP3	3702.Q9STW6	0	0	0	0	0.219	0.192	0	0.319	0.533
RPL11	SIGE	3702.Q9MAP3	3702.Q9ZNX9	0	0	0	0	0.081	0.511	0	0.166	0.592
RPL11	psaD1	3702.Q9MAP3	3702.Q9S7H1	0	0	0	0	0.258	0	0	0.500	0.613
RPL11	GUN1	3702.Q9MAP3	3702.Q9SIC9	0	0	0	0	0.072	0.073	0	0.719	0.737
RPL11	ATPD	3702.Q9MAP3	3702.Q9SSS9	0	0	0	0	0.756	0	0	0.171	0.789
RPL11	TUFA-2	3702.Q9MAP3	3702.Q9ZT91	0.113	0	0	0	0.661	0.695	0.098	0.357	0.937
RPL11	rps14-2	3702.Q9MAP3	3702.Q9SMX4	0.109	0	0	0	0.590	0.827	0	0.512	0.965
RPL16	atp6	3702.Q95747	3702.A0A178U7J2	0.058	0	0	0	0.342	0	0	0.855	0.902
RPL16	nad1	3702.Q95747	3702.A0A2P2CLC3	0	0	0	0	0.151	0	0	0.905	0.916
RPL16	nad5	3702.Q95747	3702.A0A2P2CLC5	0	0	0	0	0	0	0	0.859	0.859
RPL16	nad2	3702.Q95747	3702.A0A2P2CLE9	0	0	0	0	0	0	0	0.846	0.846
RPL16	cox2	3702.Q95747	3702.A0A2P2CLF0	0	0.051	0	0	0.054	0	0	0.838	0.842
RPL16	ccmB	3702.Q95747	3702.A0A2P2CLF2	0	0	0	0	0.106	0	0	0.844	0.854
RPL16	rps7	3702.Q95747	3702.A0A2P2CLF5	0.091	0	0	0	0.471	0.617	0	0.916	0.982
RPL16	nad9	3702.Q95747	3702.A0A2P2CLF6	0	0	0	0	0.203	0.051	0	0.911	0.927
RPL16	atp1	3702.Q95747	3702.A0A2P2CLF9	0.042	0	0	0	0.469	0.054	0	0.236	0.583
RPL16	ccmFC	3702.Q95747	3702.A0A2P2CLG0	0	0	0	0	0.165	0	0	0.829	0.851
RPL16	nad6	3702.Q95747	3702.A0A2P2CLG1	0	0	0	0	0	0	0	0.836	0.836
RPL16	cob	3702.Q95747	3702.A0A2P2CLG2	0	0	0	0	0.181	0	0	0.588	0.648
RPL16	nad4	3702.Q95747	3702.A0A2P2CLG4	0	0	0	0	0.064	0	0	0.870	0.873
RPL16	mttB	3702.Q95747	3702.A0A2P2CLG5	0	0	0	0	0	0	0	0.804	0.804
RPL16	rpl2	3702.Q95747	3702.A0A2P2CLG6	0.080	0	0	0	0.416	0.617	0.094	0.961	0.991
RPL16	nad3	3702.Q95747	3702.A0A2P2CLG7	0	0	0	0	0.055	0	0	0.907	0.909
RPL16	ccmC	3702.Q95747	3702.A0A2P2CLG9	0	0	0	0	0	0	0	0.831	0.831
RPL16	rps12	3702.Q95747	3702.A0A2P2CLH1	0.086	0	0	0	0.499	0.923	0	0.938	0.997
RPL16	nad7	3702.Q95747	3702.A0A2P2CLH2	0	0	0	0	0.080	0	0	0.861	0.866
RPL16	matR	3702.Q95747	3702.A0A2P2CLH3	0	0.027	0	0	0.192	0	0	0.855	0.878
RPL16	nad4L	3702.Q95747	3702.A0A2P2CLH7	0	0	0	0	0	0	0	0.902	0.902
RPL16	cox3	3702.Q95747	3702.A0A2P2CLH8	0	0	0	0	0.284	0	0	0.802	0.852
RPL16	atp4	3702.Q95747	3702.A0A2P2CLH9	0	0	0	0	0	0	0	0.813	0.813
RPL16	T10O22.24	3702.Q95747	3702.F4IAP5	0	0	0	0	0.160	0.526	0	0	0.584
RPL16	ABCI5	3702.Q95747	3702.F4IL76	0	0	0	0	0.110	0	0	0.829	0.842
RPL16	T18C6.2	3702.Q95747	3702.F4IMB5	0.042	0	0	0	0.552	0.054	0	0.217	0.640
RPL16	rbcL	3702.Q95747	3702.O03042	0	0.006	0	0	0.098	0	0	0.849	0.858
RPL16	ND2	3702.Q95747	3702.O05000	0	0	0	0	0.176	0	0	0.846	0.867
RPL16	AN	3702.Q95747	3702.O23702	0	0	0	0	0.158	0.526	0	0	0.583
RPL16	F2P3.7	3702.Q95747	3702.O82499	0.104	0	0	0	0.510	0	0.391	0.309	0.790
RPL16	atpE	3702.Q95747	3702.P09468	0	0	0	0	0.391	0.043	0	0.809	0.879
RPL16	ndhB1	3702.Q95747	3702.P0CC32	0	0	0	0	0.107	0	0	0.921	0.926
RPL16	TUFA	3702.Q95747	3702.P17745	0.108	0	0	0	0.591	0.614	0.095	0.347	0.901
RPL16	atpB	3702.Q95747	3702.P19366	0	0	0	0	0.395	0	0	0.843	0.901
RPL16	ACP2	3702.Q95747	3702.P25701	0	0	0	0	0.127	0.363	0	0.072	0.438
RPL16	ndhD	3702.Q95747	3702.P26288	0	0	0	0	0.137	0	0	0.839	0.855
RPL16	ndhE	3702.Q95747	3702.P26289	0	0	0	0	0.107	0	0	0.817	0.829
RPL16	ND5	3702.Q95747	3702.P29388	0	0	0	0	0.172	0	0	0.880	0.896
RPL16	NRPB2	3702.Q95747	3702.P38420	0.080	0	0	0	0.416	0.297	0	0.233	0.671
RPL16	RPS19	3702.Q95747	3702.P39697	0	0	0	0	0.100	0.940	0	0.958	0.997
RPL16	MT-CYB	3702.Q95747	3702.P42792	0	0	0	0	0.325	0	0	0.553	0.685
RPL16	RPL8A	3702.Q95747	3702.P46286	0.080	0	0	0	0.416	0.410	0.094	0.960	0.986
RPL16	rpoB	3702.Q95747	3702.P50546	0.080	0	0	0	0.439	0.297	0	0.850	0.938
RPL16	ndhC	3702.Q95747	3702.P56751	0	0	0	0	0.119	0	0	0.827	0.841
RPL16	ndhF	3702.Q95747	3702.P56752	0	0	0	0	0.110	0	0	0.910	0.917
RPL16	ndhH	3702.Q95747	3702.P56753	0	0	0	0	0.142	0	0	0.836	0.854
RPL16	ndhJ	3702.Q95747	3702.P56754	0	0	0	0	0.256	0.051	0	0.837	0.875
RPL16	ndhI	3702.Q95747	3702.P56755	0	0	0	0	0.215	0	0	0.813	0.847
RPL16	ndhK	3702.Q95747	3702.P56756	0	0	0	0	0.140	0	0	0.825	0.843
RPL16	atpA	3702.Q95747	3702.P56757	0.042	0	0	0	0.504	0.054	0	0.835	0.916
RPL16	atpI	3702.Q95747	3702.P56758	0.058	0	0	0	0.393	0	0	0.833	0.896
RPL16	atpF	3702.Q95747	3702.P56759	0	0	0	0	0.688	0	0	0.935	0.978
RPL16	atpH	3702.Q95747	3702.P56760	0.048	0	0	0	0.404	0	0	0.829	0.895
RPL16	psbD	3702.Q95747	3702.P56761	0	0	0	0	0.106	0	0	0.866	0.875
RPL16	rpoA	3702.Q95747	3702.P56762	0.076	0	0	0	0.414	0.694	0	0.846	0.971
RPL16	rpoC1	3702.Q95747	3702.P56763	0.080	0	0	0	0.451	0.297	0	0.930	0.972
